doc,word,score
Copy of Jovanovic et al. 2021 (part I).pdf,jovanovic coblyn,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,plazl chemical,0.06766444352643027
Copy of Jovanovic et al. 2021 (part I).pdf,base,0.0671430746806697
Copy of Jovanovic et al. 2021 (part I).pdf,ﬂuid,0.06701439130607777
Copy of Jovanovic et al. 2021 (part I).pdf,intensiﬁcation,0.06511161066798647
Copy of Jovanovic et al. 2021 (part I).pdf,boundary,0.06432573819286778
Copy of Kim et al. 2010.pdf,methanol,0.3921354299400824
Copy of Kim et al. 2010.pdf,mm,0.2697662657537184
Copy of Kim et al. 2010.pdf,nacl,0.23984685102780146
Copy of Kim et al. 2010.pdf,mm nacl,0.20605046308011646
Copy of Kim et al. 2010.pdf,edta,0.1930465709733119
Copy of Kim et al. 2010.pdf,nacl mm,0.15898395334793836
Copy of Kim et al. 2010.pdf,cell,0.13542271318998567
Copy of Kim et al. 2010.pdf,methane,0.1330625502945053
Copy of Kim et al. 2010.pdf,production,0.12695879361561155
Copy of Kim et al. 2010.pdf,mm edta,0.12472583504034056
Copy of Kim et al. 2010.pdf,methanol production,0.12147061260815187
Copy of Kim et al. 2010.pdf,trichosporium,0.11671259459294792
Copy of Kim et al. 2010.pdf,ml,0.1147090950814701
Copy of Kim et al. 2010.pdf,reaction,0.1147090950814701
Copy of Kim et al. 2010.pdf,flask,0.1115482792872946
Copy of Kim et al. 2010.pdf,lab scale,0.11150887338993064
Copy of Kim et al. 2010.pdf,mdh,0.10887227150659305
Copy of Kim et al. 2010.pdf,edta mm,0.10844761214742972
Copy of Kim et al. 2010.pdf,lab,0.08579847598813861
Copy of Kim et al. 2010.pdf,mixture,0.08259054845865847
Copy of Kim et al. 2010.pdf,fig,0.07922287053873572
Copy of Kim et al. 2010.pdf,reaction mixture,0.07594275110296843
Copy of Kim et al. 2010.pdf,cytochrome,0.07591332850320079
Copy of Kim et al. 2010.pdf,cytochrome cl,0.07586524274750225
Copy of Kim et al. 2010.pdf,ml flask,0.07586524274750225
Copy of Kim et al. 2010.pdf,mm sodium,0.07433924892662043
Copy of Kim et al. 2010.pdf,reservoir,0.07167704811366278
Copy of Kim et al. 2010.pdf,kim,0.06941177863322964
Copy of Kim et al. 2010.pdf,scale,0.06896653316856012
Copy of Kim et al. 2010.pdf,cell morphology,0.06813598000625928
Copy of Kim et al. 2010.pdf,dry cell,0.06779745361979138
Copy of Kim et al. 2010.pdf,repeat,0.06779745361979138
Copy of Kim et al. 2010.pdf,nacl edta,0.06749264892262942
Copy of Kim et al. 2010.pdf,repeat batch,0.06737875217667177
Copy of Kim et al. 2010.pdf,batch,0.06612167181267992
Copy of Kim et al. 2010.pdf,air,0.06556061981328967
Copy of Kim et al. 2010.pdf,cl,0.06506856728845783
Copy of Kim et al. 2010.pdf,scale methanol,0.06504684281079287
Copy of Kim et al. 2010.pdf,reactor,0.06366141523251703
Copy of Kim et al. 2010.pdf,concentration mm,0.06290169413998777
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methanotroph,0.3046014288763281
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,bacterial community,0.21402298057468713
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,type,0.21027324445011036
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methanol,0.20939794620214744
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,crossref,0.20580861314814042
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,community,0.2012383301412184
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,type methanotroph,0.18704211625496717
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,bacterial,0.17734439591426746
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methane,0.1552320758154691
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,biogas,0.1432047431791065
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ammonia,0.12875937659995024
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ams,0.12348516788888425
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ams medium,0.11760492179893738
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,strain,0.1175173707865628
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ratio,0.11712088516391299
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,reduce equivalent,0.1089872169279476
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,oxidize,0.10704778115142438
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ﬁxation,0.10584442961904364
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,reduce,0.1056202949745513
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methylophilus,0.10329621398817344
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methylocystis,0.10046672265028378
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,bacteria,0.09959634784271422
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,nadh,0.09800208790708895
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,figure,0.09744265403889803
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,culture,0.09582617877047427
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,phb,0.09175968510728427
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,specie,0.09039993303977667
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methanol production,0.08852783788865108
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,bacterial cell,0.08735631860191312
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,equivalent,0.08671156673726538
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,oxidize bacteria,0.08569220461347733
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,wastewater,0.07917573644900396
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,production,0.07840498894969393
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,treatment plant,0.07644319916930929
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,methanotroph strain,0.07611299978075937
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,type ii,0.0739635815779991
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,community culture,0.07056295307936243
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ii,0.06766408681315447
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,ammonia oxidize,0.06523971409779375
Copy of Kim et al. 2021 - Biogas from Wastewater Sludge.pdf,wastewater treatment,0.06437968829997512
Copy of Kulkarni et al. 2021.pdf,methanol,0.4170453928531847
Copy of Kulkarni et al. 2021.pdf,methane,0.2821881938768327
Copy of Kulkarni et al. 2021.pdf,methanol production,0.21399995271921113
Copy of Kulkarni et al. 2021.pdf,methanotroph,0.18989430847219232
Copy of Kulkarni et al. 2021.pdf,biogas,0.18088713397495573
Copy of Kulkarni et al. 2021.pdf,production,0.1748682680825473
Copy of Kulkarni et al. 2021.pdf,alcaliphilum,0.17412607642910674
Copy of Kulkarni et al. 2021.pdf,methanol tolerance,0.1683578747212239
Copy of Kulkarni et al. 2021.pdf,tolerance,0.1473194354068468
Copy of Kulkarni et al. 2021.pdf,biotransformation,0.1271074707237768
Copy of Kulkarni et al. 2021.pdf,fermentor,0.11458178309421418
Copy of Kulkarni et al. 2021.pdf,formate,0.11009784510159755
Copy of Kulkarni et al. 2021.pdf,pure methane,0.10935411537867555
Copy of Kulkarni et al. 2021.pdf,silvestris,0.0927566815524591
Copy of Kulkarni et al. 2021.pdf,fig,0.08972376802559287
Copy of Kulkarni et al. 2021.pdf,select,0.0870938052472009
Copy of Kulkarni et al. 2021.pdf,mmol,0.08409440192569412
Copy of Kulkarni et al. 2021.pdf,methanica,0.0803658814288185
Copy of Kulkarni et al. 2021.pdf,activity,0.0787506386732458
Copy of Kulkarni et al. 2021.pdf,sodium formate,0.07755194427025972
Copy of Kulkarni et al. 2021.pdf,cell,0.07726737426903252
Copy of Kulkarni et al. 2021.pdf,trichosporium,0.07646933666400703
Copy of Kulkarni et al. 2021.pdf,sodium,0.07555951335948666
Copy of Kulkarni et al. 2021.pdf,inhibitor,0.07475057948950589
Copy of Kulkarni et al. 2021.pdf,mg,0.07331498554919123
Copy of Kulkarni et al. 2021.pdf,strain,0.07137138088640656
Copy of Kulkarni et al. 2021.pdf,bagasse,0.07014911446717662
Copy of Kulkarni et al. 2021.pdf,selection,0.06690467764291046
Copy of Kulkarni et al. 2021.pdf,mmol sodium,0.06682751495363505
Copy of Kulkarni et al. 2021.pdf,methane methanol,0.06488701003250806
Copy of Kulkarni et al. 2021.pdf,redox,0.06474764615747164
Copy of Kulkarni et al. 2021.pdf,mmo,0.06372444722000586
Copy of Kulkarni et al. 2021.pdf,psi,0.06313420302045897
Copy of Kulkarni et al. 2021.pdf,sugarcane,0.06313420302045897
Copy of Kulkarni et al. 2021.pdf,bar,0.06296910836979808
Copy of Kulkarni et al. 2021.pdf,bioga,0.06012281428908079
Copy of Kulkarni et al. 2021.pdf,group,0.057096943289013644
Copy of Kulkarni et al. 2021.pdf,pure,0.05648766061132765
Copy of Kulkarni et al. 2021.pdf,rice straw,0.05611929157374129
Copy of Kulkarni et al. 2021.pdf,reaction,0.055114881616568884
Copy of Kumar et al. 2019.pdf,microbial fuel,0.29928489783985573
Copy of Kumar et al. 2019.pdf,fuel cell,0.2709757277229916
Copy of Kumar et al. 2019.pdf,methanol,0.23400863646238051
Copy of Kumar et al. 2019.pdf,iop,0.23126560287625214
Copy of Kumar et al. 2019.pdf,fuel,0.1702617105422919
Copy of Kumar et al. 2019.pdf,methane,0.14108561602831415
Copy of Kumar et al. 2019.pdf,biogas,0.13641845960870677
Copy of Kumar et al. 2019.pdf,cell,0.1340699363568176
Copy of Kumar et al. 2019.pdf,microbial,0.12119212284398496
Copy of Kumar et al. 2019.pdf,chloride,0.1162163881706416
Copy of Kumar et al. 2019.pdf,methanotroph,0.11365979454990793
Copy of Kumar et al. 2019.pdf,iop publishing,0.10883087194176573
Copy of Kumar et al. 2019.pdf,nitrate mineral,0.10773819870091825
Copy of Kumar et al. 2019.pdf,solid state,0.10390115656602882
Copy of Kumar et al. 2019.pdf,conf,0.10062071753869054
Copy of Kumar et al. 2019.pdf,environmental science,0.10062071753869054
Copy of Kumar et al. 2019.pdf,nitrate,0.09802946970616808
Copy of Kumar et al. 2019.pdf,mineral salt,0.09801416360723239
Copy of Kumar et al. 2019.pdf,earth,0.09523108221604676
Copy of Kumar et al. 2019.pdf,solar,0.09522701294904501
Copy of Kumar et al. 2019.pdf,formate,0.09283054741075282
Copy of Kumar et al. 2019.pdf,bioga,0.08968831763666622
Copy of Kumar et al. 2019.pdf,mineral,0.08963598887354689
Copy of Kumar et al. 2019.pdf,conference,0.0890491548262258
Copy of Kumar et al. 2019.pdf,cells,0.08804312784635422
Copy of Kumar et al. 2019.pdf,recent advances,0.08804312784635422
Copy of Kumar et al. 2019.pdf,salt,0.08530685523603276
Copy of Kumar et al. 2019.pdf,anaerobic,0.08444952261491372
Copy of Kumar et al. 2019.pdf,production,0.08280790186744619
Copy of Kumar et al. 2019.pdf,phosphate,0.08183505207593371
Copy of Kumar et al. 2019.pdf,completion,0.0816231539563243
Copy of Kumar et al. 2019.pdf,solid,0.07890122909834967
Copy of Kumar et al. 2019.pdf,isolation,0.07422858089271894
Copy of Kumar et al. 2019.pdf,production methanol,0.07422858089271894
Copy of Kumar et al. 2019.pdf,inhibitor,0.07248105344759655
Copy of Kumar et al. 2019.pdf,quantity,0.07211984374777643
Copy of Kumar et al. 2019.pdf,publishing,0.07175065410933298
Copy of Kumar et al. 2019.pdf,select,0.07145728836646546
Copy of Kumar et al. 2019.pdf,advances,0.07073412537025678
Copy of Kumar et al. 2019.pdf,state anaerobic,0.06516187117872611
Copy of Markowska & Michalkiewicz 2009.pdf,methane,0.38550482162510774
Copy of Markowska & Michalkiewicz 2009.pdf,methanol,0.31853071335647937
Copy of Markowska & Michalkiewicz 2009.pdf,doi,0.21605972456537384
Copy of Markowska & Michalkiewicz 2009.pdf,oxidation,0.18939664037412288
Copy of Markowska & Michalkiewicz 2009.pdf,bacteria,0.18009172774164123
Copy of Markowska & Michalkiewicz 2009.pdf,partial oxidation,0.1633918592579403
Copy of Markowska & Michalkiewicz 2009.pdf,copper,0.1617785435835674
Copy of Markowska & Michalkiewicz 2009.pdf,copy,0.13313125329201383
Copy of Markowska & Michalkiewicz 2009.pdf,michalkiewicz,0.12352791735181622
Copy of Markowska & Michalkiewicz 2009.pdf,nutrient medium,0.11094271107667819
Copy of Markowska & Michalkiewicz 2009.pdf,trichosporium,0.10883983023412881
Copy of Markowska & Michalkiewicz 2009.pdf,methylosinus,0.1065629420049393
Copy of Markowska & Michalkiewicz 2009.pdf,partial,0.10631715231701967
Copy of Markowska & Michalkiewicz 2009.pdf,methane oxidation,0.10045399622707238
Copy of Markowska & Michalkiewicz 2009.pdf,methane methanol,0.09133966457566225
Copy of Markowska & Michalkiewicz 2009.pdf,oxidation methane,0.08863587902388738
Copy of Markowska & Michalkiewicz 2009.pdf,methylosinus trichosporium,0.08810843399905666
Copy of Markowska & Michalkiewicz 2009.pdf,markowska,0.08646954214627134
Copy of Markowska & Michalkiewicz 2009.pdf,day,0.08232830368454662
Copy of Markowska & Michalkiewicz 2009.pdf,author,0.08178491288882579
Copy of Markowska & Michalkiewicz 2009.pdf,copper concentration,0.07775455311805703
Copy of Markowska & Michalkiewicz 2009.pdf,fig,0.07739699380007409
Copy of Markowska & Michalkiewicz 2009.pdf,takeguchi okura,0.07522954389324131
Copy of Markowska & Michalkiewicz 2009.pdf,growth,0.07467217979531465
Copy of Markowska & Michalkiewicz 2009.pdf,oxidize methane,0.07416372791784204
Copy of Markowska & Michalkiewicz 2009.pdf,al,0.07171416816985723
Copy of Markowska & Michalkiewicz 2009.pdf,applied,0.0702308310467912
Copy of Markowska & Michalkiewicz 2009.pdf,oxidation methanol,0.06805497059687697
Copy of Markowska & Michalkiewicz 2009.pdf,ﬁve,0.06656562664600692
Copy of Markowska & Michalkiewicz 2009.pdf,takeguchi,0.0659488643598539
Copy of Markowska & Michalkiewicz 2009.pdf,mineral medium,0.06593712263507549
Copy of Markowska & Michalkiewicz 2009.pdf,mol,0.06459774290599936
Copy of Markowska & Michalkiewicz 2009.pdf,oxygen,0.06459774290599936
Copy of Markowska & Michalkiewicz 2009.pdf,catalysis,0.06450821306195664
Copy of Markowska & Michalkiewicz 2009.pdf,hanson,0.06401769616751816
Copy of Markowska & Michalkiewicz 2009.pdf,nutrient,0.06332946437272817
Copy of Markowska & Michalkiewicz 2009.pdf,et,0.06327720720869755
Copy of Markowska & Michalkiewicz 2009.pdf,et al,0.06327720720869755
Copy of Markowska & Michalkiewicz 2009.pdf,okura,0.06220364249444562
Copy of Markowska & Michalkiewicz 2009.pdf,biomass growth,0.06176395867590811
Copy of Mehta et al. 1991.pdf,cell,0.3543586024934128
Copy of Mehta et al. 1991.pdf,methanol,0.3018542873835606
Copy of Mehta et al. 1991.pdf,pmol,0.2917354722409904
Copy of Mehta et al. 1991.pdf,immobilized,0.15921094137289682
Copy of Mehta et al. 1991.pdf,formate,0.14693675061411127
Copy of Mehta et al. 1991.pdf,rate,0.13969479309548513
Copy of Mehta et al. 1991.pdf,mm,0.132622392869525
Copy of Mehta et al. 1991.pdf,deae,0.12502948810328157
Copy of Mehta et al. 1991.pdf,deae cellulose,0.12502948810328157
Copy of Mehta et al. 1991.pdf,cellulose,0.12382832997479824
Copy of Mehta et al. 1991.pdf,mg cell,0.12382832997479824
Copy of Mehta et al. 1991.pdf,immobilized cell,0.12116887345699523
Copy of Mehta et al. 1991.pdf,methanol accumulation,0.11867703335536992
Copy of Mehta et al. 1991.pdf,methane,0.11351414146284373
Copy of Mehta et al. 1991.pdf,phosphate,0.11142584125560809
Copy of Mehta et al. 1991.pdf,accumulation,0.10095871504705656
Copy of Mehta et al. 1991.pdf,buffer,0.09797709847386209
Copy of Mehta et al. 1991.pdf,reactor,0.09591077929470374
Copy of Mehta et al. 1991.pdf,supply,0.09591077929470374
Copy of Mehta et al. 1991.pdf,continuous,0.09285486771300676
Copy of Mehta et al. 1991.pdf,biosynthesis,0.08831592009556863
Copy of Mehta et al. 1991.pdf,free cell,0.08644383370717468
Copy of Mehta et al. 1991.pdf,activity,0.08466177934405297
Copy of Mehta et al. 1991.pdf,phosphate ion,0.08421867747649531
Copy of Mehta et al. 1991.pdf,methanol biosynthesis,0.08377202354496699
Copy of Mehta et al. 1991.pdf,phosphate buffer,0.0805733815036932
Copy of Mehta et al. 1991.pdf,pulse,0.07956932554269783
Copy of Mehta et al. 1991.pdf,accumulation rate,0.07706487801965536
Copy of Mehta et al. 1991.pdf,continuous reactor,0.07706487801965536
Copy of Mehta et al. 1991.pdf,formate supply,0.07706487801965536
Copy of Mehta et al. 1991.pdf,ion,0.07580170594417132
Copy of Mehta et al. 1991.pdf,mm phosphate,0.07452324337218715
Copy of Mehta et al. 1991.pdf,free,0.07315626090681002
Copy of Mehta et al. 1991.pdf,batch,0.07259563497257109
Copy of Mehta et al. 1991.pdf,mg,0.07259563497257109
Copy of Mehta et al. 1991.pdf,ml,0.06985485628482692
Copy of Mehta et al. 1991.pdf,figure,0.06906289843173703
Copy of Mehta et al. 1991.pdf,mm formate,0.0665428456055297
Copy of Mehta et al. 1991.pdf,formate mm,0.06624288299749968
Copy of Mehta et al. 1991.pdf,dilution rate,0.06483287528038101
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,methane,0.3071080494548599
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,emp,0.1594381171866487
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,methanotroph,0.15752670530823398
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,sc,0.14880890937420546
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,pathway,0.1366430699307857
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,culture collection,0.13220973572452058
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,nov,0.12506140311585523
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,microbiol,0.12355915927893844
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,mxa,0.12223588984309734
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,microbe,0.1162776628568714
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,nz,0.11496498758653963
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,edd,0.10921673820721266
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,genome,0.10298878710180039
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,rump,0.10278651715483549
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,pmmo,0.10208847619783278
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,right microbe,0.10097747421821085
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,select right,0.10097747421821085
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,culture,0.10061402043277619
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,oxidation,0.09540984696211535
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,methane biocatalysis,0.09412119736956284
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,methanotrophic,0.0922107543267711
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,cbb,0.08936488384870747
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,evol microbiol,0.08936488384870747
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,biocatalysis select,0.08503366249954598
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,dsm,0.08503366249954598
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,syst evol,0.084949981889901
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,collection,0.08414735148813961
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,biocatalysis,0.08305547346919386
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,syst,0.08184451945179377
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,evol,0.08112561985970566
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,int syst,0.08112561985970566
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,member,0.08112561985970566
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,anaerobic,0.07960224640469979
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,chapter,0.0777522934792041
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,et,0.07650317738324694
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,al,0.07480310677473033
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,conversion,0.07374956102964281
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,et al,0.07310303616621373
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,na,0.07308881665289059
Copy of Methane Biocatalysis - Selecting the Right Microbe.pdf,growth,0.07257794710204614
Copy of Nguyen et al. 2021.pdf,al,0.29803472845161577
Copy of Nguyen et al. 2021.pdf,et,0.2612727355148525
Copy of Nguyen et al. 2021.pdf,et al,0.2612727355148525
Copy of Nguyen et al. 2021.pdf,methanotroph,0.22105516287203616
Copy of Nguyen et al. 2021.pdf,type ii,0.2150808104400147
Copy of Nguyen et al. 2021.pdf,coa,0.207739476757423
Copy of Nguyen et al. 2021.pdf,type,0.1988012874151198
Copy of Nguyen et al. 2021.pdf,ii methanotroph,0.18292426835566236
Copy of Nguyen et al. 2021.pdf,ii,0.17466928902082557
Copy of Nguyen et al. 2021.pdf,methane,0.1743919155451172
Copy of Nguyen et al. 2021.pdf,phb,0.1385466618200402
Copy of Nguyen et al. 2021.pdf,production,0.12867673191446435
Copy of Nguyen et al. 2021.pdf,lee,0.1186432906556551
Copy of Nguyen et al. 2021.pdf,lysine,0.11542051448159904
Copy of Nguyen et al. 2021.pdf,trichosporium,0.10646269814010301
Copy of Nguyen et al. 2021.pdf,nguyen,0.10382606369217354
Copy of Nguyen et al. 2021.pdf,pathway,0.10376775684759675
Copy of Nguyen et al. 2021.pdf,nguyen et,0.09440017408100142
Copy of Nguyen et al. 2021.pdf,metabolic,0.0892331980600196
Copy of Nguyen et al. 2021.pdf,cadaverine,0.08434576058270699
Copy of Nguyen et al. 2021.pdf,emc,0.08434576058270699
Copy of Nguyen et al. 2021.pdf,methylocystis,0.08030821537565666
Copy of Nguyen et al. 2021.pdf,methanol,0.07770206488483183
Copy of Nguyen et al. 2021.pdf,bordel et,0.07546725946873782
Copy of Nguyen et al. 2021.pdf,acetyl coa,0.07387839710687068
Copy of Nguyen et al. 2021.pdf,murrell,0.06995444616513127
Copy of Nguyen et al. 2021.pdf,hp,0.06952745697778948
Copy of Nguyen et al. 2021.pdf,acetyl,0.06920262946875655
Copy of Nguyen et al. 2021.pdf,bordel,0.06905795954189525
Copy of Nguyen et al. 2021.pdf,ams,0.06658875835476867
Copy of Nguyen et al. 2021.pdf,tca,0.06560506156480049
Copy of Nguyen et al. 2021.pdf,kalyuzhnaya,0.06413386223807699
Copy of Nguyen et al. 2021.pdf,microbiol,0.06361473792029468
Copy of Nguyen et al. 2021.pdf,sp,0.06293843016542976
Copy of Nguyen et al. 2021.pdf,metabolic engineering,0.05955287207821435
Copy of Nguyen et al. 2021.pdf,flux,0.05869926561061096
Copy of Nguyen et al. 2021.pdf,kim,0.058039592813062583
Copy of Nguyen et al. 2021.pdf,methylocystis sp,0.05771605572153091
Copy of Nguyen et al. 2021.pdf,emc pathway,0.05771025724079952
Copy of Nguyen et al. 2021.pdf,cycle,0.05628081727327281
Copy of Oh et al. 2019.pdf,ethane,0.5014034615197431
Copy of Oh et al. 2019.pdf,ethanol,0.46518836096668637
Copy of Oh et al. 2019.pdf,ethane ethanol,0.23564129180421262
Copy of Oh et al. 2019.pdf,ethanol production,0.19116361114683164
Copy of Oh et al. 2019.pdf,bioethanol,0.14867326792378238
Copy of Oh et al. 2019.pdf,edta,0.11441282064781978
Copy of Oh et al. 2019.pdf,cell,0.11389297581626946
Copy of Oh et al. 2019.pdf,production,0.11081478728069463
Copy of Oh et al. 2019.pdf,methane,0.11013502861416692
Copy of Oh et al. 2019.pdf,mdh,0.10558681866755794
Copy of Oh et al. 2019.pdf,mm,0.10137987881447771
Copy of Oh et al. 2019.pdf,ethanol concentration,0.09196980918903783
Copy of Oh et al. 2019.pdf,biocatalyst,0.0900145350816819
Copy of Oh et al. 2019.pdf,mm edta,0.08316135240323416
Copy of Oh et al. 2019.pdf,figure,0.07919011400066844
Copy of Oh et al. 2019.pdf,conversion,0.07834233925016913
Copy of Oh et al. 2019.pdf,conversion ethane,0.07433663396189119
Copy of Oh et al. 2019.pdf,methanotroph,0.07098058655403823
Copy of Oh et al. 2019.pdf,trichosporium,0.0694578333850822
Copy of Oh et al. 2019.pdf,formate,0.06884259727536804
Copy of Oh et al. 2019.pdf,reaction,0.06674850219040421
Copy of Oh et al. 2019.pdf,inhibitor,0.066010651122221
Copy of Oh et al. 2019.pdf,dcw,0.06540045150257519
Copy of Oh et al. 2019.pdf,methanol,0.0640958271166384
Copy of Oh et al. 2019.pdf,titer,0.06310498458579634
Copy of Oh et al. 2019.pdf,bioconversion,0.05720641032390989
Copy of Oh et al. 2019.pdf,phosphate,0.056784469243230586
Copy of Oh et al. 2019.pdf,mdh inhibitor,0.05629858860464244
Copy of Oh et al. 2019.pdf,acetaldehyde,0.05521686151257179
Copy of Oh et al. 2019.pdf,cytochrome,0.05521686151257179
Copy of Oh et al. 2019.pdf,molecule,0.05336452748335149
Copy of Oh et al. 2019.pdf,acetaldehyde acetate,0.05309759568706513
Copy of Oh et al. 2019.pdf,molecules,0.05309759568706513
Copy of Oh et al. 2019.pdf,lee,0.051244732869985994
Copy of Oh et al. 2019.pdf,ethanol acetaldehyde,0.0490919357925443
Copy of Oh et al. 2019.pdf,methylomonas sp,0.049009091040874496
Copy of Oh et al. 2019.pdf,pmmo,0.04715046508730072
Copy of Oh et al. 2019.pdf,alkane,0.045038870883713944
Copy of Oh et al. 2019.pdf,maximum,0.04336092781306507
Copy of Oh et al. 2019.pdf,sodium formate,0.04269162198668119
Copy of Park et al. 1991.pdf,cell,0.3513216406950214
Copy of Park et al. 1991.pdf,growth,0.2204429243053958
Copy of Park et al. 1991.pdf,wt,0.19110243271085836
Copy of Park et al. 1991.pdf,cell wt,0.17305307094348749
Copy of Park et al. 1991.pdf,nitrate,0.16659538246213454
Copy of Park et al. 1991.pdf,smmo,0.1592589510633317
Copy of Park et al. 1991.pdf,culture,0.1546549153105672
Copy of Park et al. 1991.pdf,smmo activity,0.1455225157194905
Copy of Park et al. 1991.pdf,bioreactor,0.14180337613803984
Copy of Park et al. 1991.pdf,growth rate,0.13942590544802866
Copy of Park et al. 1991.pdf,cell density,0.13898086260265813
Copy of Park et al. 1991.pdf,activity,0.13828274317105263
Copy of Park et al. 1991.pdf,culture medium,0.12416164120244327
Copy of Park et al. 1991.pdf,pmol,0.12201677117628387
Copy of Park et al. 1991.pdf,propene,0.12161063899781896
Copy of Park et al. 1991.pdf,flask,0.11653093980243784
Copy of Park et al. 1991.pdf,dry cell,0.11332134981558756
Copy of Park et al. 1991.pdf,nitrate concentration,0.11281187817810936
Copy of Park et al. 1991.pdf,cell growth,0.11096277625309042
Copy of Park et al. 1991.pdf,rate,0.11066682724622737
Copy of Park et al. 1991.pdf,shake flask,0.107560120314406
